,Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims
367,SmgTaskQueue,368,6877405979976606005,0.3,0.7,0.8,7,496
368,SmgTaskQueue,369,5868869627139952278,0.3,0.7,0.9,25,471
369,SmgTaskQueue,370,7417904933795255462,0.3,0.7,1.0,18,498
370,SmgTaskQueue,371,7469267707455079984,0.3,0.8,0.1,13,450
371,SmgTaskQueue,372,8287352007846521394,0.3,0.8,0.2,21,434
372,SmgTaskQueue,373,298795903994728547,0.3,0.8,0.3,27,460
373,SmgTaskQueue,374,7598044594105395359,0.3,0.8,0.4,23,458
374,SmgTaskQueue,375,8131714127209000737,0.3,0.8,0.5,16,485
375,SmgTaskQueue,376,1765846582377933533,0.3,0.8,0.6,28,466
376,SmgTaskQueue,377,795746199340659110,0.3,0.8,0.7,22,505
377,SmgTaskQueue,378,4768948427716844422,0.3,0.8,0.8,18,447
378,SmgTaskQueue,379,8880717718159233630,0.3,0.8,0.9,15,522
379,SmgTaskQueue,380,901827973745846548,0.3,0.8,1.0,27,490
380,SmgTaskQueue,381,7471383811862040700,0.3,0.9,0.1,13,440
381,SmgTaskQueue,382,8307667029067960486,0.3,0.9,0.2,10,472
382,SmgTaskQueue,383,2554314043451572265,0.3,0.9,0.3,20,486
383,SmgTaskQueue,384,3394789624736400936,0.3,0.9,0.4,14,455
384,SmgTaskQueue,385,3486044118014063794,0.3,0.9,0.5,20,467
385,SmgTaskQueue,386,2397362527727213174,0.3,0.9,0.6,13,466
386,SmgTaskQueue,387,7446856494738467477,0.3,0.9,0.7,23,459
387,SmgTaskQueue,388,529036900746941573,0.3,0.9,0.8,25,467
388,SmgTaskQueue,389,505282623227912127,0.3,0.9,0.9,27,494
389,SmgTaskQueue,390,1640611658997101524,0.3,0.9,1.0,26,454
390,SmgTaskQueue,391,2893353826965333954,0.3,1.0,0.1,21,480
391,SmgTaskQueue,392,1714391496714262807,0.3,1.0,0.2,17,490
392,SmgTaskQueue,393,4683492974190411033,0.3,1.0,0.3,29,475
393,SmgTaskQueue,394,6990245782476515167,0.3,1.0,0.4,14,497
394,SmgTaskQueue,395,3534672929422151847,0.3,1.0,0.5,25,501
395,SmgTaskQueue,396,1524059236969516524,0.3,1.0,0.6,27,493
396,SmgTaskQueue,397,4273631015814166425,0.3,1.0,0.7,21,500
397,SmgTaskQueue,398,3878079545687087455,0.3,1.0,0.8,18,477
398,SmgTaskQueue,399,4333678497737036614,0.3,1.0,0.9,28,504
399,SmgTaskQueue,400,7132308129641337542,0.3,1.0,1.0,26,484
400,SmgTaskQueue,401,7168742327385099074,0.4,0.1,0.1,20,136
401,SmgTaskQueue,402,3773141408812500531,0.4,0.1,0.2,16,205
402,SmgTaskQueue,403,4067163938419579369,0.4,0.1,0.3,16,278
403,SmgTaskQueue,404,5534831092189935574,0.4,0.1,0.4,21,300
404,SmgTaskQueue,405,1676739014518713395,0.4,0.1,0.5,21,373
405,SmgTaskQueue,406,6998397442983336532,0.4,0.1,0.6,18,385
406,SmgTaskQueue,407,692639913945215944,0.4,0.1,0.7,10,402
407,SmgTaskQueue,408,8188393601339644464,0.4,0.1,0.8,22,398
408,SmgTaskQueue,409,7795766337486466108,0.4,0.1,0.9,24,461
409,SmgTaskQueue,410,3977284431260492611,0.4,0.1,1.0,28,482
410,SmgTaskQueue,411,9133260467871541374,0.4,0.2,0.1,18,233
411,SmgTaskQueue,412,1027962845161364236,0.4,0.2,0.2,22,270
412,SmgTaskQueue,413,3241983928034194293,0.4,0.2,0.3,18,296
413,SmgTaskQueue,414,4232995529407187061,0.4,0.2,0.4,17,361
414,SmgTaskQueue,415,6011453218807672621,0.4,0.2,0.5,23,396
415,SmgTaskQueue,416,1677484459867257900,0.4,0.2,0.6,23,390
416,SmgTaskQueue,417,8784737427033094108,0.4,0.2,0.7,18,422
417,SmgTaskQueue,418,8441743260613899329,0.4,0.2,0.8,24,429
418,SmgTaskQueue,419,1779779101593573564,0.4,0.2,0.9,23,486
419,SmgTaskQueue,420,1263543515539325400,0.4,0.2,1.0,12,490
420,SmgTaskQueue,421,5479574333801534757,0.4,0.3,0.1,27,272
421,SmgTaskQueue,422,6777813312254223296,0.4,0.3,0.2,22,329
422,SmgTaskQueue,423,8919379876418918780,0.4,0.3,0.3,26,343
423,SmgTaskQueue,424,6168649148693544912,0.4,0.3,0.4,25,316
424,SmgTaskQueue,425,4370052651370317379,0.4,0.3,0.5,15,364
425,SmgTaskQueue,426,3836747910776505430,0.4,0.3,0.6,21,421
426,SmgTaskQueue,427,6281706801705565939,0.4,0.3,0.7,17,454
427,SmgTaskQueue,428,5783223011985677264,0.4,0.3,0.8,11,471
428,SmgTaskQueue,429,3904557258878379211,0.4,0.3,0.9,14,480
429,SmgTaskQueue,430,1442647457203415722,0.4,0.3,1.0,23,490
430,SmgTaskQueue,431,3783048884778980317,0.4,0.4,0.1,11,306
431,SmgTaskQueue,432,6162647800028724034,0.4,0.4,0.2,8,335
432,SmgTaskQueue,433,5321117821691863378,0.4,0.4,0.3,21,339
433,SmgTaskQueue,434,2524101370678377068,0.4,0.4,0.4,27,382
434,SmgTaskQueue,435,152212654527029341,0.4,0.4,0.5,17,418
435,SmgTaskQueue,436,3141102148869664256,0.4,0.4,0.6,18,398
436,SmgTaskQueue,437,7140086408323914651,0.4,0.4,0.7,22,435
437,SmgTaskQueue,438,7698849271589091750,0.4,0.4,0.8,20,462
438,SmgTaskQueue,439,9178297051851088194,0.4,0.4,0.9,24,456
439,SmgTaskQueue,440,7465009972947951675,0.4,0.4,1.0,21,480
440,SmgTaskQueue,441,1495817531087252349,0.4,0.5,0.1,19,335
441,SmgTaskQueue,442,6669426913450438903,0.4,0.5,0.2,25,382
442,SmgTaskQueue,443,1712541570101106479,0.4,0.5,0.3,22,397
443,SmgTaskQueue,444,5256783602957891944,0.4,0.5,0.4,13,416
444,SmgTaskQueue,445,731416624744388939,0.4,0.5,0.5,23,365
445,SmgTaskQueue,446,2715332162144191621,0.4,0.5,0.6,16,418
446,SmgTaskQueue,447,4083709235150608765,0.4,0.5,0.7,20,424
447,SmgTaskQueue,448,276394912485625309,0.4,0.5,0.8,20,460
448,SmgTaskQueue,449,2719708951317759094,0.4,0.5,0.9,25,458
449,SmgTaskQueue,450,3937368162881273418,0.4,0.5,1.0,18,501
450,SmgTaskQueue,451,1713310939895211395,0.4,0.6,0.1,18,408
451,SmgTaskQueue,452,3249809200060569154,0.4,0.6,0.2,24,391
452,SmgTaskQueue,453,3774783146999763160,0.4,0.6,0.3,24,406
453,SmgTaskQueue,454,305186685554066185,0.4,0.6,0.4,17,426
454,SmgTaskQueue,455,3534631590996052699,0.4,0.6,0.5,18,453
455,SmgTaskQueue,456,7135017812195477506,0.4,0.6,0.6,23,455
456,SmgTaskQueue,457,5225463471890781788,0.4,0.6,0.7,17,450
457,SmgTaskQueue,458,2580645634822931826,0.4,0.6,0.8,17,437
458,SmgTaskQueue,459,6006103778547378018,0.4,0.6,0.9,26,503
459,SmgTaskQueue,460,7578092911982766113,0.4,0.6,1.0,24,490
460,SmgTaskQueue,461,9029403597640213401,0.4,0.7,0.1,27,411
461,SmgTaskQueue,462,3659488014110185266,0.4,0.7,0.2,21,436
462,SmgTaskQueue,463,6757408280040359140,0.4,0.7,0.3,22,449
463,SmgTaskQueue,464,2087172491756088142,0.4,0.7,0.4,28,463
464,SmgTaskQueue,465,714559727753959233,0.4,0.7,0.5,20,453
465,SmgTaskQueue,466,2074821027240395402,0.4,0.7,0.6,14,453
466,SmgTaskQueue,467,7697298718534566044,0.4,0.7,0.7,21,454
467,SmgTaskQueue,468,5799001432982984150,0.4,0.7,0.8,15,506
468,SmgTaskQueue,469,6312394965163082380,0.4,0.7,0.9,26,476
469,SmgTaskQueue,470,9155816834691361110,0.4,0.7,1.0,22,503
470,SmgTaskQueue,471,7437765326167199631,0.4,0.8,0.1,20,450
471,SmgTaskQueue,472,3536930580857642182,0.4,0.8,0.2,21,434
472,SmgTaskQueue,473,8126768874659993232,0.4,0.8,0.3,21,468
473,SmgTaskQueue,474,2937912380677253224,0.4,0.8,0.4,22,436
474,SmgTaskQueue,475,719306340609568585,0.4,0.8,0.5,26,466
475,SmgTaskQueue,476,2689132880971764366,0.4,0.8,0.6,18,459
476,SmgTaskQueue,477,1540062254056442088,0.4,0.8,0.7,26,497
477,SmgTaskQueue,478,1123584536899669323,0.4,0.8,0.8,22,461
478,SmgTaskQueue,479,8681504965912492064,0.4,0.8,0.9,23,503
479,SmgTaskQueue,480,276247003132643271,0.4,0.8,1.0,15,491
480,SmgTaskQueue,481,1533325827626169702,0.4,0.9,0.1,22,480
481,SmgTaskQueue,482,539437020211523155,0.4,0.9,0.2,12,464
482,SmgTaskQueue,483,1111324346890070904,0.4,0.9,0.3,18,465
483,SmgTaskQueue,484,5807585998857522046,0.4,0.9,0.4,25,458
484,SmgTaskQueue,485,2965974115254832068,0.4,0.9,0.5,19,448
485,SmgTaskQueue,486,1993458945624758347,0.4,0.9,0.6,19,479
486,SmgTaskQueue,487,2411497072106074250,0.4,0.9,0.7,22,473
487,SmgTaskQueue,488,2964240555797153033,0.4,0.9,0.8,23,484
488,SmgTaskQueue,489,3137155694048692107,0.4,0.9,0.9,10,461
489,SmgTaskQueue,490,1302057164789536104,0.4,0.9,1.0,28,478
490,SmgTaskQueue,491,4060604430461424114,0.4,1.0,0.1,20,491
491,SmgTaskQueue,492,8314618616503444665,0.4,1.0,0.2,24,453
492,SmgTaskQueue,493,6575341003983279421,0.4,1.0,0.3,13,514
493,SmgTaskQueue,494,911279862672422076,0.4,1.0,0.4,17,513
494,SmgTaskQueue,495,6318667250295885068,0.4,1.0,0.5,14,495
495,SmgTaskQueue,496,4313670011412374925,0.4,1.0,0.6,25,514
496,SmgTaskQueue,497,18039190981377393,0.4,1.0,0.7,18,501
497,SmgTaskQueue,498,1023945132677295531,0.4,1.0,0.8,19,498
498,SmgTaskQueue,499,3299759527760747664,0.4,1.0,0.9,27,490
499,SmgTaskQueue,500,4373943270687627249,0.4,1.0,1.0,15,480
500,SmgTaskQueue,501,5763405613914007106,0.5,0.1,0.1,12,171
501,SmgTaskQueue,502,3889745244931453638,0.5,0.1,0.2,20,205
502,SmgTaskQueue,503,6050096894833580706,0.5,0.1,0.3,7,256
503,SmgTaskQueue,504,5741451703501567705,0.5,0.1,0.4,22,292
504,SmgTaskQueue,505,7450112249223349618,0.5,0.1,0.5,15,336
505,SmgTaskQueue,506,6011431000324692302,0.5,0.1,0.6,20,391
506,SmgTaskQueue,507,2827809483899797141,0.5,0.1,0.7,21,385
507,SmgTaskQueue,508,1087977712709077387,0.5,0.1,0.8,19,445
508,SmgTaskQueue,509,1227185104333767548,0.5,0.1,0.9,19,478
509,SmgTaskQueue,510,5805118442175320948,0.5,0.1,1.0,14,507
510,SmgTaskQueue,511,1739580838612176726,0.5,0.2,0.1,25,215
511,SmgTaskQueue,512,6204841366759238745,0.5,0.2,0.2,24,266
512,SmgTaskQueue,513,309338157100876610,0.5,0.2,0.3,28,287
513,SmgTaskQueue,514,983795765197535962,0.5,0.2,0.4,21,344
514,SmgTaskQueue,515,6740873165350746182,0.5,0.2,0.5,13,379
515,SmgTaskQueue,516,4770044477860752251,0.5,0.2,0.6,19,410
516,SmgTaskQueue,517,920098089423248594,0.5,0.2,0.7,17,425
517,SmgTaskQueue,518,1669738455685333672,0.5,0.2,0.8,22,443
518,SmgTaskQueue,519,8514513098262614428,0.5,0.2,0.9,23,453
519,SmgTaskQueue,520,9050342733991884296,0.5,0.2,1.0,21,489
520,SmgTaskQueue,521,487301348903728094,0.5,0.3,0.1,12,304
521,SmgTaskQueue,522,4387352989573525684,0.5,0.3,0.2,17,271
522,SmgTaskQueue,523,1282252793048334004,0.5,0.3,0.3,23,315
523,SmgTaskQueue,524,8077681346583603163,0.5,0.3,0.4,26,391
524,SmgTaskQueue,525,5936787358142149553,0.5,0.3,0.5,28,388
525,SmgTaskQueue,526,3275251688458343104,0.5,0.3,0.6,21,430
526,SmgTaskQueue,527,8887486460361064838,0.5,0.3,0.7,24,423
527,SmgTaskQueue,528,8814722705038283550,0.5,0.3,0.8,28,453
528,SmgTaskQueue,529,1839897351906511874,0.5,0.3,0.9,25,440
529,SmgTaskQueue,530,6865179940940157894,0.5,0.3,1.0,18,484
530,SmgTaskQueue,531,7807111453132080917,0.5,0.4,0.1,23,273
531,SmgTaskQueue,532,4900996867603002373,0.5,0.4,0.2,13,341
532,SmgTaskQueue,533,6716850630412008914,0.5,0.4,0.3,11,359
533,SmgTaskQueue,534,8369096196190014019,0.5,0.4,0.4,26,369
534,SmgTaskQueue,535,7196569187063373683,0.5,0.4,0.5,27,413
535,SmgTaskQueue,536,1598394274126186932,0.5,0.4,0.6,25,445
536,SmgTaskQueue,537,2453815093186337205,0.5,0.4,0.7,24,439
537,SmgTaskQueue,538,7982150676267240156,0.5,0.4,0.8,23,466
538,SmgTaskQueue,539,932124655930051410,0.5,0.4,0.9,18,499
539,SmgTaskQueue,540,5945167649651713228,0.5,0.4,1.0,7,488
540,SmgTaskQueue,541,5920607920972817336,0.5,0.5,0.1,21,362
541,SmgTaskQueue,542,4777471707166570348,0.5,0.5,0.2,23,335
542,SmgTaskQueue,543,2630937740737282596,0.5,0.5,0.3,21,383
543,SmgTaskQueue,544,8243049635682621300,0.5,0.5,0.4,21,419
544,SmgTaskQueue,545,8535774053816436550,0.5,0.5,0.5,22,453
545,SmgTaskQueue,546,1113457150081371828,0.5,0.5,0.6,28,439
546,SmgTaskQueue,547,2913478127048314290,0.5,0.5,0.7,25,433
547,SmgTaskQueue,548,7910275337972161723,0.5,0.5,0.8,26,440
548,SmgTaskQueue,549,6763124320703233707,0.5,0.5,0.9,24,474
549,SmgTaskQueue,550,2798799285076644254,0.5,0.5,1.0,22,467
550,SmgTaskQueue,551,1896433448471139758,0.5,0.6,0.1,31,377
551,SmgTaskQueue,552,2534666789091907180,0.5,0.6,0.2,18,394
552,SmgTaskQueue,553,6337802723260537056,0.5,0.6,0.3,25,388
553,SmgTaskQueue,554,3268756928064071713,0.5,0.6,0.4,25,426
554,SmgTaskQueue,555,5137699100943506249,0.5,0.6,0.5,29,429
555,SmgTaskQueue,556,6857313124754169345,0.5,0.6,0.6,20,454
556,SmgTaskQueue,557,2151888905355223083,0.5,0.6,0.7,14,445
557,SmgTaskQueue,558,8645266245533576009,0.5,0.6,0.8,25,461
558,SmgTaskQueue,559,5588012434175262519,0.5,0.6,0.9,15,492
559,SmgTaskQueue,560,5591893295477063250,0.5,0.6,1.0,21,498
560,SmgTaskQueue,561,970932226029365442,0.5,0.7,0.1,26,379
561,SmgTaskQueue,562,8910285106176029359,0.5,0.7,0.2,20,392
562,SmgTaskQueue,563,8108299892182796049,0.5,0.7,0.3,20,414
563,SmgTaskQueue,564,1221625574212487980,0.5,0.7,0.4,21,471
564,SmgTaskQueue,565,9074106545920612077,0.5,0.7,0.5,24,445
565,SmgTaskQueue,566,7513462127650776910,0.5,0.7,0.6,22,430
566,SmgTaskQueue,567,7431148497543239,0.5,0.7,0.7,19,499
567,SmgTaskQueue,568,1916424791036798422,0.5,0.7,0.8,25,487
568,SmgTaskQueue,569,944124771517525708,0.5,0.7,0.9,22,479
569,SmgTaskQueue,570,8889606397611801486,0.5,0.7,1.0,19,497
570,SmgTaskQueue,571,6443114945717048224,0.5,0.8,0.1,17,416
571,SmgTaskQueue,572,2259601733866530284,0.5,0.8,0.2,14,434
572,SmgTaskQueue,573,4112403880055844961,0.5,0.8,0.3,16,445
573,SmgTaskQueue,574,9028704205057603230,0.5,0.8,0.4,17,456
574,SmgTaskQueue,575,5686606026692511133,0.5,0.8,0.5,19,450
575,SmgTaskQueue,576,829531388757338651,0.5,0.8,0.6,23,455
576,SmgTaskQueue,577,2350301842186855050,0.5,0.8,0.7,22,466
577,SmgTaskQueue,578,6745342842688231816,0.5,0.8,0.8,23,461
578,SmgTaskQueue,579,3749917642320122235,0.5,0.8,0.9,18,469
579,SmgTaskQueue,580,632095184110544092,0.5,0.8,1.0,26,478
580,SmgTaskQueue,581,8733082046001130486,0.5,0.9,0.1,22,466
581,SmgTaskQueue,582,5355002180076413684,0.5,0.9,0.2,23,461
582,SmgTaskQueue,583,94333019356615601,0.5,0.9,0.3,27,482
583,SmgTaskQueue,584,3049648319156430469,0.5,0.9,0.4,20,472
584,SmgTaskQueue,585,7915114714579713042,0.5,0.9,0.5,17,493
585,SmgTaskQueue,586,2041060604976736082,0.5,0.9,0.6,24,473
586,SmgTaskQueue,587,6064356382064319957,0.5,0.9,0.7,23,485
587,SmgTaskQueue,588,2963250208222147903,0.5,0.9,0.8,18,473
588,SmgTaskQueue,589,4841094941125352825,0.5,0.9,0.9,30,459
589,SmgTaskQueue,590,7483396293001962310,0.5,0.9,1.0,22,461
590,SmgTaskQueue,591,2850962858467493474,0.5,1.0,0.1,21,496
591,SmgTaskQueue,592,5724560616405254892,0.5,1.0,0.2,24,479
592,SmgTaskQueue,593,8012500966612224630,0.5,1.0,0.3,28,481
593,SmgTaskQueue,594,6309126713189416261,0.5,1.0,0.4,22,469
594,SmgTaskQueue,595,2817579504091261633,0.5,1.0,0.5,18,468
595,SmgTaskQueue,596,6488461027206612752,0.5,1.0,0.6,27,467
596,SmgTaskQueue,597,6765002954029350176,0.5,1.0,0.7,14,488
597,SmgTaskQueue,598,49581216905522695,0.5,1.0,0.8,21,482
598,SmgTaskQueue,599,2017485230060325732,0.5,1.0,0.9,15,494
599,SmgTaskQueue,600,623286808129141898,0.5,1.0,1.0,21,482
600,SmgTaskQueue,601,8099791214547862198,0.6,0.1,0.1,18,173
601,SmgTaskQueue,602,1963115181965940529,0.6,0.1,0.2,15,231
602,SmgTaskQueue,603,4817517816964538841,0.6,0.1,0.3,25,268
603,SmgTaskQueue,604,1423070370769556102,0.6,0.1,0.4,18,300
604,SmgTaskQueue,605,5528956037947874947,0.6,0.1,0.5,18,359
605,SmgTaskQueue,606,7931066135710430727,0.6,0.1,0.6,15,390
606,SmgTaskQueue,607,2835980676443132103,0.6,0.1,0.7,14,407
607,SmgTaskQueue,608,472492697948427178,0.6,0.1,0.8,22,441
608,SmgTaskQueue,609,5866685249927864507,0.6,0.1,0.9,20,463
609,SmgTaskQueue,610,6589110456736234024,0.6,0.1,1.0,18,479
610,SmgTaskQueue,611,2088002164322602851,0.6,0.2,0.1,10,220
611,SmgTaskQueue,612,4730762327367449806,0.6,0.2,0.2,17,278
612,SmgTaskQueue,613,8021471938130846464,0.6,0.2,0.3,17,270
613,SmgTaskQueue,614,1411629627608514272,0.6,0.2,0.4,21,330
614,SmgTaskQueue,615,23936463749740445,0.6,0.2,0.5,19,366
615,SmgTaskQueue,616,1465242427143247481,0.6,0.2,0.6,25,401
616,SmgTaskQueue,617,3606085308640712022,0.6,0.2,0.7,22,407
617,SmgTaskQueue,618,2417368727829291987,0.6,0.2,0.8,20,461
618,SmgTaskQueue,619,6097884037497358612,0.6,0.2,0.9,25,461
619,SmgTaskQueue,620,8330335526379546317,0.6,0.2,1.0,27,475
620,SmgTaskQueue,621,6429996079321412460,0.6,0.3,0.1,11,272
621,SmgTaskQueue,622,1626763909846434203,0.6,0.3,0.2,17,294
622,SmgTaskQueue,623,9103771334018769130,0.6,0.3,0.3,20,324
623,SmgTaskQueue,624,5192547427198633554,0.6,0.3,0.4,20,345
624,SmgTaskQueue,625,3205845627993222523,0.6,0.3,0.5,21,367
625,SmgTaskQueue,626,4467441493820549337,0.6,0.3,0.6,20,361
626,SmgTaskQueue,627,7616848944927628814,0.6,0.3,0.7,21,420
627,SmgTaskQueue,628,1400310827538290264,0.6,0.3,0.8,19,450
628,SmgTaskQueue,629,4929225179971216040,0.6,0.3,0.9,22,458
629,SmgTaskQueue,630,8836401016852917573,0.6,0.3,1.0,17,513
630,SmgTaskQueue,631,8514836089536843905,0.6,0.4,0.1,18,333
631,SmgTaskQueue,632,2438701975264516057,0.6,0.4,0.2,26,349
632,SmgTaskQueue,633,560407510736008332,0.6,0.4,0.3,24,352
633,SmgTaskQueue,634,5334910358058326700,0.6,0.4,0.4,19,391
634,SmgTaskQueue,635,233593917956950188,0.6,0.4,0.5,16,374
635,SmgTaskQueue,636,1678353536993667149,0.6,0.4,0.6,19,404
636,SmgTaskQueue,637,8731188100926145002,0.6,0.4,0.7,21,418
637,SmgTaskQueue,638,7346484091145971917,0.6,0.4,0.8,20,417
638,SmgTaskQueue,639,2398915722461185883,0.6,0.4,0.9,14,459
639,SmgTaskQueue,640,293267500419894717,0.6,0.4,1.0,21,525
640,SmgTaskQueue,641,8091083229432250692,0.6,0.5,0.1,18,346
641,SmgTaskQueue,642,694221893882671105,0.6,0.5,0.2,22,355
642,SmgTaskQueue,643,5689193471355006713,0.6,0.5,0.3,22,390
643,SmgTaskQueue,644,2105887568356970971,0.6,0.5,0.4,21,392
644,SmgTaskQueue,645,3245185593728505635,0.6,0.5,0.5,24,421
645,SmgTaskQueue,646,4089845235223214883,0.6,0.5,0.6,13,427
646,SmgTaskQueue,647,1145336029688669193,0.6,0.5,0.7,25,452
647,SmgTaskQueue,648,8586579641315625933,0.6,0.5,0.8,21,453
648,SmgTaskQueue,649,8483649005192859657,0.6,0.5,0.9,18,507
649,SmgTaskQueue,650,5012536942259902959,0.6,0.5,1.0,28,503
650,SmgTaskQueue,651,1736109506461486990,0.6,0.6,0.1,23,400
651,SmgTaskQueue,652,8082448416444538846,0.6,0.6,0.2,18,385
652,SmgTaskQueue,653,4096483643094166117,0.6,0.6,0.3,20,386
653,SmgTaskQueue,654,2839430511644276690,0.6,0.6,0.4,14,405
654,SmgTaskQueue,655,3483221170408700910,0.6,0.6,0.5,17,451
655,SmgTaskQueue,656,4845212411583158639,0.6,0.6,0.6,25,426
656,SmgTaskQueue,657,3476233557434907872,0.6,0.6,0.7,20,424
657,SmgTaskQueue,658,7364588507606957421,0.6,0.6,0.8,15,468
658,SmgTaskQueue,659,6537241375024200262,0.6,0.6,0.9,22,487
659,SmgTaskQueue,660,7750685664704904188,0.6,0.6,1.0,19,449
660,SmgTaskQueue,661,4819710916715180985,0.6,0.7,0.1,23,420
661,SmgTaskQueue,662,1873205596113860945,0.6,0.7,0.2,23,429
662,SmgTaskQueue,663,1249576872644079453,0.6,0.7,0.3,24,442
663,SmgTaskQueue,664,1965988219754270020,0.6,0.7,0.4,19,408
664,SmgTaskQueue,665,3028003041219576854,0.6,0.7,0.5,20,416
665,SmgTaskQueue,666,847754179333702946,0.6,0.7,0.6,17,472
666,SmgTaskQueue,667,5862312796385899683,0.6,0.7,0.7,20,417
667,SmgTaskQueue,668,5368812870596473348,0.6,0.7,0.8,14,449
668,SmgTaskQueue,669,2559962908902434802,0.6,0.7,0.9,22,485
669,SmgTaskQueue,670,7719633230171081774,0.6,0.7,1.0,24,471
670,SmgTaskQueue,671,2532854765550504256,0.6,0.8,0.1,18,435
671,SmgTaskQueue,672,7979959262966011933,0.6,0.8,0.2,19,452
672,SmgTaskQueue,673,7319005014845437982,0.6,0.8,0.3,19,420
673,SmgTaskQueue,674,2556829753831451030,0.6,0.8,0.4,19,442
674,SmgTaskQueue,675,400485847747340103,0.6,0.8,0.5,17,462
675,SmgTaskQueue,676,4620634083125799037,0.6,0.8,0.6,18,467
676,SmgTaskQueue,677,4556324613229336995,0.6,0.8,0.7,16,431
677,SmgTaskQueue,678,3018232292145211450,0.6,0.8,0.8,21,479
678,SmgTaskQueue,679,1936402457898141699,0.6,0.8,0.9,10,473
679,SmgTaskQueue,680,8559780117229052635,0.6,0.8,1.0,23,461
680,SmgTaskQueue,681,5621101028688692008,0.6,0.9,0.1,18,473
681,SmgTaskQueue,682,7290867619717006987,0.6,0.9,0.2,28,486
682,SmgTaskQueue,683,5952010378041530462,0.6,0.9,0.3,23,457
683,SmgTaskQueue,684,6287725785533297775,0.6,0.9,0.4,19,472
684,SmgTaskQueue,685,2651996608404084086,0.6,0.9,0.5,23,473
685,SmgTaskQueue,686,1014555417220493258,0.6,0.9,0.6,13,473
686,SmgTaskQueue,687,4933563594791391439,0.6,0.9,0.7,18,501
687,SmgTaskQueue,688,3526222427541749799,0.6,0.9,0.8,28,490
688,SmgTaskQueue,689,8682201651509510260,0.6,0.9,0.9,25,493
689,SmgTaskQueue,690,5990656657276409049,0.6,0.9,1.0,20,446
690,SmgTaskQueue,691,3494174830172975703,0.6,1.0,0.1,22,466
691,SmgTaskQueue,692,6110306858502579671,0.6,1.0,0.2,23,496
692,SmgTaskQueue,693,6480157313469290603,0.6,1.0,0.3,24,481
693,SmgTaskQueue,694,4332429674281133878,0.6,1.0,0.4,27,470
694,SmgTaskQueue,695,6988118010347122000,0.6,1.0,0.5,28,460
695,SmgTaskQueue,696,4535421828572908129,0.6,1.0,0.6,21,508
696,SmgTaskQueue,697,2595708426532772077,0.6,1.0,0.7,12,476
697,SmgTaskQueue,698,7446570162527963887,0.6,1.0,0.8,28,467
698,SmgTaskQueue,699,5015568869942180444,0.6,1.0,0.9,23,489
699,SmgTaskQueue,700,3449896503561439278,0.6,1.0,1.0,14,504
700,SmgTaskQueue,701,253695704677112267,0.7,0.1,0.1,22,148
701,SmgTaskQueue,702,3253966743163459408,0.7,0.1,0.2,18,237
702,SmgTaskQueue,703,7181333021459946137,0.7,0.1,0.3,20,250
703,SmgTaskQueue,704,5983936065685360672,0.7,0.1,0.4,20,307
704,SmgTaskQueue,705,1063265271563054939,0.7,0.1,0.5,29,340
705,SmgTaskQueue,706,1257347363766912822,0.7,0.1,0.6,17,380
706,SmgTaskQueue,707,5031463086553471605,0.7,0.1,0.7,22,404
707,SmgTaskQueue,708,1819698235596153557,0.7,0.1,0.8,16,431
708,SmgTaskQueue,709,1562311488759188791,0.7,0.1,0.9,18,463
709,SmgTaskQueue,710,3767530902284711228,0.7,0.1,1.0,20,462
710,SmgTaskQueue,711,5393810273423544053,0.7,0.2,0.1,24,236
711,SmgTaskQueue,712,7701195404317353478,0.7,0.2,0.2,19,250
712,SmgTaskQueue,713,7661046921791621459,0.7,0.2,0.3,21,290
713,SmgTaskQueue,714,4866158981448490815,0.7,0.2,0.4,23,341
714,SmgTaskQueue,715,142293043910788623,0.7,0.2,0.5,30,362
715,SmgTaskQueue,716,6715554244116085852,0.7,0.2,0.6,20,368
716,SmgTaskQueue,717,279592638476828096,0.7,0.2,0.7,24,424
717,SmgTaskQueue,718,3740838933564734343,0.7,0.2,0.8,25,441
718,SmgTaskQueue,719,4006790606458281526,0.7,0.2,0.9,12,440
719,SmgTaskQueue,720,7558341556662881100,0.7,0.2,1.0,14,484
720,SmgTaskQueue,721,1825201714394516223,0.7,0.3,0.1,22,274
721,SmgTaskQueue,722,2253585441881177081,0.7,0.3,0.2,12,287
722,SmgTaskQueue,723,8044131786938559402,0.7,0.3,0.3,23,341
723,SmgTaskQueue,724,3807582461597541183,0.7,0.3,0.4,22,365
724,SmgTaskQueue,725,6091244032169912366,0.7,0.3,0.5,23,384
725,SmgTaskQueue,726,2820986185991176948,0.7,0.3,0.6,31,404
726,SmgTaskQueue,727,125639908803749919,0.7,0.3,0.7,22,440
727,SmgTaskQueue,728,6126559047184750075,0.7,0.3,0.8,21,438
728,SmgTaskQueue,729,8200069717560368882,0.7,0.3,0.9,24,484
729,SmgTaskQueue,730,9201743947831836696,0.7,0.3,1.0,25,461
730,SmgTaskQueue,731,6081968247993990554,0.7,0.4,0.1,24,315
731,SmgTaskQueue,732,3989471349269265730,0.7,0.4,0.2,25,335
732,SmgTaskQueue,733,6884057506494432619,0.7,0.4,0.3,22,362
733,SmgTaskQueue,734,5756981966357708046,0.7,0.4,0.4,27,369
734,SmgTaskQueue,735,1588999093420054194,0.7,0.4,0.5,27,393
