Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32QuadSmgC,157,1188136200599286222,0.5,0.0,0.75,32,266,0.2817
ScenarioSize64Probes32QuadSmgC,158,679805008651456991,0.5,0.0,0.75,32,227,0.3019
ScenarioSize64Probes32QuadSmgC,159,2317393341493435360,0.5,0.0,0.75,32,235,0.2944
ScenarioSize64Probes32QuadSmgC,160,4066160913880139597,0.5,0.0,0.75,32,253,0.2852
ScenarioSize64Probes32QuadSmgC,161,880879381715801850,0.5,0.0,1.0,32,299,0.3982
ScenarioSize64Probes32QuadSmgC,162,1726760884372734954,0.5,0.0,1.0,32,296,0.4036
ScenarioSize64Probes32QuadSmgC,163,4258223208824758363,0.5,0.0,1.0,32,284,0.4094
ScenarioSize64Probes32QuadSmgC,164,2933576904639372249,0.5,0.0,1.0,32,281,0.406
ScenarioSize64Probes32QuadSmgC,165,1619482046725515514,0.5,0.0,1.0,32,293,0.406
ScenarioSize64Probes32QuadSmgC,166,8295202924942681088,0.5,0.0,1.0,32,297,0.4033
ScenarioSize64Probes32QuadSmgC,167,6220178296303381513,0.5,0.0,1.0,32,293,0.4055
ScenarioSize64Probes32QuadSmgC,168,6524421527956593628,0.5,0.0,1.0,32,311,0.4004
ScenarioSize64Probes32QuadSmgC,169,1279641774440027009,0.5,0.0,1.0,32,286,0.4016
ScenarioSize64Probes32QuadSmgC,170,7094737511858396355,0.5,0.0,1.0,32,308,0.3992
ScenarioSize64Probes32QuadSmgC,171,7842193693029557975,0.5,0.0,1.0,32,293,0.4067
ScenarioSize64Probes32QuadSmgC,172,2392680491109428476,0.5,0.0,1.0,32,303,0.4016
ScenarioSize64Probes32QuadSmgC,173,3866198558357324097,0.5,0.0,1.0,32,295,0.4099
ScenarioSize64Probes32QuadSmgC,174,1395931845597272999,0.5,0.0,1.0,32,279,0.4082
ScenarioSize64Probes32QuadSmgC,175,2411645404100907887,0.5,0.0,1.0,32,302,0.3977
ScenarioSize64Probes32QuadSmgC,176,3005318628866213391,0.5,0.0,1.0,32,298,0.405
ScenarioSize64Probes32QuadSmgC,177,1188136200599286222,0.5,0.0,1.0,32,303,0.3967
ScenarioSize64Probes32QuadSmgC,178,679805008651456991,0.5,0.0,1.0,32,310,0.3948
ScenarioSize64Probes32QuadSmgC,179,2317393341493435360,0.5,0.0,1.0,32,306,0.4028
ScenarioSize64Probes32QuadSmgC,180,4066160913880139597,0.5,0.0,1.0,32,310,0.3896
ScenarioSize64Probes32QuadSmgC,181,880879381715801850,0.75,0.0,0.5,32,182,0.2057
ScenarioSize64Probes32QuadSmgC,182,1726760884372734954,0.75,0.0,0.5,32,210,0.1987
ScenarioSize64Probes32QuadSmgC,183,4258223208824758363,0.75,0.0,0.5,32,173,0.2089
ScenarioSize64Probes32QuadSmgC,184,2933576904639372249,0.75,0.0,0.5,32,177,0.2101
ScenarioSize64Probes32QuadSmgC,185,1619482046725515514,0.75,0.0,0.5,32,196,0.2013
ScenarioSize64Probes32QuadSmgC,186,8295202924942681088,0.75,0.0,0.5,32,202,0.1959
ScenarioSize64Probes32QuadSmgC,187,6220178296303381513,0.75,0.0,0.5,32,186,0.205
ScenarioSize64Probes32QuadSmgC,188,6524421527956593628,0.75,0.0,0.5,32,191,0.2045
ScenarioSize64Probes32QuadSmgC,189,1279641774440027009,0.75,0.0,0.5,32,186,0.2052
ScenarioSize64Probes32QuadSmgC,190,7094737511858396355,0.75,0.0,0.5,32,184,0.2052
ScenarioSize64Probes32QuadSmgC,191,7842193693029557975,0.75,0.0,0.5,32,212,0.1971
ScenarioSize64Probes32QuadSmgC,192,2392680491109428476,0.75,0.0,0.5,32,182,0.2031
ScenarioSize64Probes32QuadSmgC,193,3866198558357324097,0.75,0.0,0.5,32,188,0.2068
ScenarioSize64Probes32QuadSmgC,194,1395931845597272999,0.75,0.0,0.5,32,188,0.2067
ScenarioSize64Probes32QuadSmgC,195,2411645404100907887,0.75,0.0,0.5,32,186,0.2049
ScenarioSize64Probes32QuadSmgC,196,3005318628866213391,0.75,0.0,0.5,32,184,0.2053
ScenarioSize64Probes32QuadSmgC,197,1188136200599286222,0.75,0.0,0.5,32,199,0.2008
ScenarioSize64Probes32QuadSmgC,198,679805008651456991,0.75,0.0,0.5,32,194,0.1992
ScenarioSize64Probes32QuadSmgC,199,2317393341493435360,0.75,0.0,0.5,32,201,0.2001
ScenarioSize64Probes32QuadSmgC,200,4066160913880139597,0.75,0.0,0.5,32,203,0.1996
ScenarioSize64Probes32QuadSmgC,201,880879381715801850,0.75,0.0,0.75,32,240,0.2879
ScenarioSize64Probes32QuadSmgC,202,1726760884372734954,0.75,0.0,0.75,32,265,0.2785
ScenarioSize64Probes32QuadSmgC,203,4258223208824758363,0.75,0.0,0.75,32,242,0.2928
ScenarioSize64Probes32QuadSmgC,204,2933576904639372249,0.75,0.0,0.75,32,254,0.2866
ScenarioSize64Probes32QuadSmgC,205,1619482046725515514,0.75,0.0,0.75,32,241,0.2835
ScenarioSize64Probes32QuadSmgC,206,8295202924942681088,0.75,0.0,0.75,32,258,0.2745
ScenarioSize64Probes32QuadSmgC,207,6220178296303381513,0.75,0.0,0.75,32,265,0.2817
ScenarioSize64Probes32QuadSmgC,208,6524421527956593628,0.75,0.0,0.75,32,249,0.284
ScenarioSize64Probes32QuadSmgC,209,1279641774440027009,0.75,0.0,0.75,32,250,0.2785
ScenarioSize64Probes32QuadSmgC,210,7094737511858396355,0.75,0.0,0.75,32,244,0.2886
ScenarioSize64Probes32QuadSmgC,211,7842193693029557975,0.75,0.0,0.75,32,249,0.2814
ScenarioSize64Probes32QuadSmgC,212,2392680491109428476,0.75,0.0,0.75,32,245,0.2839
