Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims,Score
ScenarioSize64Probes32GlobalExploreC,88,6524421527956593628,0.25,0.0,0.75,32,231,0
ScenarioSize64Probes32GlobalExploreC,89,1279641774440027009,0.25,0.0,0.75,32,242,0
ScenarioSize64Probes32GlobalExploreC,90,7094737511858396355,0.25,0.0,0.75,32,244,0
ScenarioSize64Probes32GlobalExploreC,91,7842193693029557975,0.25,0.0,0.75,32,230,0
ScenarioSize64Probes32GlobalExploreC,92,2392680491109428476,0.25,0.0,0.75,32,233,0
ScenarioSize64Probes32GlobalExploreC,93,3866198558357324097,0.25,0.0,0.75,32,227,0
ScenarioSize64Probes32GlobalExploreC,94,1395931845597272999,0.25,0.0,0.75,32,220,0
ScenarioSize64Probes32GlobalExploreC,95,2411645404100907887,0.25,0.0,0.75,32,241,0
ScenarioSize64Probes32GlobalExploreC,96,3005318628866213391,0.25,0.0,0.75,32,235,0
ScenarioSize64Probes32GlobalExploreC,97,1188136200599286222,0.25,0.0,0.75,32,234,0
ScenarioSize64Probes32GlobalExploreC,98,679805008651456991,0.25,0.0,0.75,32,239,0
ScenarioSize64Probes32GlobalExploreC,99,2317393341493435360,0.25,0.0,0.75,32,221,0
ScenarioSize64Probes32GlobalExploreC,100,4066160913880139597,0.25,0.0,0.75,32,248,0
ScenarioSize64Probes32GlobalExploreC,101,880879381715801850,0.25,0.0,1.0,32,279,0
ScenarioSize64Probes32GlobalExploreC,102,1726760884372734954,0.25,0.0,1.0,32,276,0
ScenarioSize64Probes32GlobalExploreC,103,4258223208824758363,0.25,0.0,1.0,32,267,0
ScenarioSize64Probes32GlobalExploreC,104,2933576904639372249,0.25,0.0,1.0,32,285,0
ScenarioSize64Probes32GlobalExploreC,105,1619482046725515514,0.25,0.0,1.0,32,261,0
ScenarioSize64Probes32GlobalExploreC,106,8295202924942681088,0.25,0.0,1.0,32,280,0
ScenarioSize64Probes32GlobalExploreC,107,6220178296303381513,0.25,0.0,1.0,32,285,0
ScenarioSize64Probes32GlobalExploreC,108,6524421527956593628,0.25,0.0,1.0,32,252,0
ScenarioSize64Probes32GlobalExploreC,109,1279641774440027009,0.25,0.0,1.0,32,280,0
ScenarioSize64Probes32GlobalExploreC,110,7094737511858396355,0.25,0.0,1.0,32,263,0
ScenarioSize64Probes32GlobalExploreC,111,7842193693029557975,0.25,0.0,1.0,32,280,0
ScenarioSize64Probes32GlobalExploreC,112,2392680491109428476,0.25,0.0,1.0,32,292,0
ScenarioSize64Probes32GlobalExploreC,113,3866198558357324097,0.25,0.0,1.0,32,273,0
ScenarioSize64Probes32GlobalExploreC,114,1395931845597272999,0.25,0.0,1.0,32,258,0
ScenarioSize64Probes32GlobalExploreC,115,2411645404100907887,0.25,0.0,1.0,32,276,0
ScenarioSize64Probes32GlobalExploreC,116,3005318628866213391,0.25,0.0,1.0,32,283,0
ScenarioSize64Probes32GlobalExploreC,117,1188136200599286222,0.25,0.0,1.0,32,264,0
ScenarioSize64Probes32GlobalExploreC,118,679805008651456991,0.25,0.0,1.0,32,276,0
ScenarioSize64Probes32GlobalExploreC,119,2317393341493435360,0.25,0.0,1.0,32,262,0
ScenarioSize64Probes32GlobalExploreC,120,4066160913880139597,0.25,0.0,1.0,32,272,0
ScenarioSize64Probes32GlobalExploreC,121,880879381715801850,0.5,0.0,0.5,32,189,0
ScenarioSize64Probes32GlobalExploreC,122,1726760884372734954,0.5,0.0,0.5,32,203,0
ScenarioSize64Probes32GlobalExploreC,123,4258223208824758363,0.5,0.0,0.5,32,177,0
ScenarioSize64Probes32GlobalExploreC,124,2933576904639372249,0.5,0.0,0.5,32,172,0
ScenarioSize64Probes32GlobalExploreC,125,1619482046725515514,0.5,0.0,0.5,32,191,0
ScenarioSize64Probes32GlobalExploreC,126,8295202924942681088,0.5,0.0,0.5,32,188,0
ScenarioSize64Probes32GlobalExploreC,127,6220178296303381513,0.5,0.0,0.5,32,181,0
ScenarioSize64Probes32GlobalExploreC,128,6524421527956593628,0.5,0.0,0.5,32,194,0
ScenarioSize64Probes32GlobalExploreC,129,1279641774440027009,0.5,0.0,0.5,32,200,0
ScenarioSize64Probes32GlobalExploreC,130,7094737511858396355,0.5,0.0,0.5,32,174,0
ScenarioSize64Probes32GlobalExploreC,131,7842193693029557975,0.5,0.0,0.5,32,203,0
ScenarioSize64Probes32GlobalExploreC,132,2392680491109428476,0.5,0.0,0.5,32,179,0
ScenarioSize64Probes32GlobalExploreC,133,3866198558357324097,0.5,0.0,0.5,32,175,0
ScenarioSize64Probes32GlobalExploreC,134,1395931845597272999,0.5,0.0,0.5,32,176,0
ScenarioSize64Probes32GlobalExploreC,135,2411645404100907887,0.5,0.0,0.5,32,193,0
ScenarioSize64Probes32GlobalExploreC,136,3005318628866213391,0.5,0.0,0.5,32,188,0
ScenarioSize64Probes32GlobalExploreC,137,1188136200599286222,0.5,0.0,0.5,32,204,0
ScenarioSize64Probes32GlobalExploreC,138,679805008651456991,0.5,0.0,0.5,32,198,0
ScenarioSize64Probes32GlobalExploreC,139,2317393341493435360,0.5,0.0,0.5,32,190,0
ScenarioSize64Probes32GlobalExploreC,140,4066160913880139597,0.5,0.0,0.5,32,206,0
ScenarioSize64Probes32GlobalExploreC,141,880879381715801850,0.5,0.0,0.75,32,242,0
ScenarioSize64Probes32GlobalExploreC,142,1726760884372734954,0.5,0.0,0.75,32,247,0
ScenarioSize64Probes32GlobalExploreC,143,4258223208824758363,0.5,0.0,0.75,32,233,0
ScenarioSize64Probes32GlobalExploreC,144,2933576904639372249,0.5,0.0,0.75,32,218,0
ScenarioSize64Probes32GlobalExploreC,145,1619482046725515514,0.5,0.0,0.75,32,251,0
ScenarioSize64Probes32GlobalExploreC,146,8295202924942681088,0.5,0.0,0.75,32,245,0
ScenarioSize64Probes32GlobalExploreC,147,6220178296303381513,0.5,0.0,0.75,32,244,0
ScenarioSize64Probes32GlobalExploreC,148,6524421527956593628,0.5,0.0,0.75,32,238,0
ScenarioSize64Probes32GlobalExploreC,149,1279641774440027009,0.5,0.0,0.75,32,248,0
ScenarioSize64Probes32GlobalExploreC,150,7094737511858396355,0.5,0.0,0.75,32,244,0
ScenarioSize64Probes32GlobalExploreC,151,7842193693029557975,0.5,0.0,0.75,32,241,0
ScenarioSize64Probes32GlobalExploreC,152,2392680491109428476,0.5,0.0,0.75,32,240,0
ScenarioSize64Probes32GlobalExploreC,153,3866198558357324097,0.5,0.0,0.75,32,238,0
ScenarioSize64Probes32GlobalExploreC,154,1395931845597272999,0.5,0.0,0.75,32,230,0
ScenarioSize64Probes32GlobalExploreC,155,2411645404100907887,0.5,0.0,0.75,32,260,0
ScenarioSize64Probes32GlobalExploreC,156,3005318628866213391,0.5,0.0,0.75,32,253,0
ScenarioSize64Probes32GlobalExploreC,157,1188136200599286222,0.5,0.0,0.75,32,244,0
ScenarioSize64Probes32GlobalExploreC,158,679805008651456991,0.5,0.0,0.75,32,233,0
ScenarioSize64Probes32GlobalExploreC,159,2317393341493435360,0.5,0.0,0.75,32,238,0
ScenarioSize64Probes32GlobalExploreC,160,4066160913880139597,0.5,0.0,0.75,32,241,0
ScenarioSize64Probes32GlobalExploreC,161,880879381715801850,0.5,0.0,1.0,32,308,0
ScenarioSize64Probes32GlobalExploreC,162,1726760884372734954,0.5,0.0,1.0,32,305,0
ScenarioSize64Probes32GlobalExploreC,163,4258223208824758363,0.5,0.0,1.0,32,284,0
ScenarioSize64Probes32GlobalExploreC,164,2933576904639372249,0.5,0.0,1.0,32,287,0
ScenarioSize64Probes32GlobalExploreC,165,1619482046725515514,0.5,0.0,1.0,32,301,0
ScenarioSize64Probes32GlobalExploreC,166,8295202924942681088,0.5,0.0,1.0,32,282,0
ScenarioSize64Probes32GlobalExploreC,167,6220178296303381513,0.5,0.0,1.0,32,289,0
ScenarioSize64Probes32GlobalExploreC,168,6524421527956593628,0.5,0.0,1.0,32,293,0
ScenarioSize64Probes32GlobalExploreC,169,1279641774440027009,0.5,0.0,1.0,32,289,0
ScenarioSize64Probes32GlobalExploreC,170,7094737511858396355,0.5,0.0,1.0,32,274,0
ScenarioSize64Probes32GlobalExploreC,171,7842193693029557975,0.5,0.0,1.0,32,288,0
ScenarioSize64Probes32GlobalExploreC,172,2392680491109428476,0.5,0.0,1.0,32,273,0
ScenarioSize64Probes32GlobalExploreC,173,3866198558357324097,0.5,0.0,1.0,32,286,0
ScenarioSize64Probes32GlobalExploreC,174,1395931845597272999,0.5,0.0,1.0,32,249,0
