,Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims
278,Default,279,2664213340178551584,0.2,0,0,0,25
279,Default,280,7472926988234010988,0.2,0,0,0,22
280,Default,281,2151359302443567117,0.2,0,0,0,18
281,Default,282,4867153265890549193,0.2,0,0,0,24
282,Default,283,114805942331177489,0.2,0,0,0,20
283,Default,284,4367438503205172825,0.2,0,0,0,24
284,Default,285,2814525721808531195,0.2,0,0,0,24
285,Default,286,1565768577495918403,0.2,0,0,0,27
286,Default,287,5308588981403769228,0.2,0,0,0,23
287,Default,288,4187905949259289504,0.2,0,0,0,27
288,Default,289,4567987904512003381,0.2,0,0,0,18
289,Default,290,1565881115335792582,0.2,0,0,0,28
290,Default,291,5545316277026782704,0.2,0,0,0,25
291,Default,292,840219462167799959,0.2,0,0,0,23
292,Default,293,3941061044718605196,0.2,0,0,0,17
293,Default,294,6624562759254639564,0.2,0,0,0,21
294,Default,295,9088859308973544547,0.2,0,0,0,20
295,Default,296,6645871984355682038,0.2,0,0,0,24
296,Default,297,8175437573352040525,0.2,0,0,0,24
297,Default,298,5130905997082700919,0.2,0,0,0,21
298,Default,299,7477738401410001484,0.2,0,0,0,18
299,Default,300,7033616355929056616,0.2,0,0,0,19
300,Default,301,922208844237524498,0.3,0,0,0,26
301,Default,302,7768124162366835046,0.3,0,0,0,25
302,Default,303,4559380390571441480,0.3,0,0,0,39
303,Default,304,6393191780575991499,0.3,0,0,0,18
304,Default,305,7805230771688118012,0.3,0,0,0,13
305,Default,306,1639100393963052597,0.3,0,0,0,22
306,Default,307,349844051253048601,0.3,0,0,0,24
307,Default,308,1553620311848477527,0.3,0,0,0,23
308,Default,309,1213286847067354892,0.3,0,0,0,19
309,Default,310,5287372879486051745,0.3,0,0,0,23
310,Default,311,5249648476825550687,0.3,0,0,0,20
311,Default,312,4188679389061845219,0.3,0,0,0,18
312,Default,313,7818976523469220854,0.3,0,0,0,13
313,Default,314,4278164578510082904,0.3,0,0,0,21
314,Default,315,1853738406702715889,0.3,0,0,0,17
315,Default,316,1295488389544427008,0.3,0,0,0,21
316,Default,317,624500816032626063,0.3,0,0,0,22
317,Default,318,7492019739295940,0.3,0,0,0,19
318,Default,319,6594857058348605476,0.3,0,0,0,27
319,Default,320,4813875763847496873,0.3,0,0,0,20
320,Default,321,2390922521825841269,0.3,0,0,0,26
321,Default,322,101710871646413039,0.3,0,0,0,19
322,Default,323,9083439969454915906,0.3,0,0,0,12
323,Default,324,2248949202350760288,0.3,0,0,0,30
324,Default,325,2372494616336579528,0.3,0,0,0,22
325,Default,326,5617975999539715749,0.3,0,0,0,21
326,Default,327,4264541438430570086,0.3,0,0,0,24
327,Default,328,5021766839772630604,0.3,0,0,0,27
328,Default,329,7992132141797357503,0.3,0,0,0,24
329,Default,330,8950338652763572614,0.3,0,0,0,19
330,Default,331,6762208406181912590,0.3,0,0,0,25
331,Default,332,1150955883229694880,0.3,0,0,0,25
332,Default,333,2874219775185638845,0.3,0,0,0,33
333,Default,334,6127809504895660051,0.3,0,0,0,18
334,Default,335,8533785014506584125,0.3,0,0,0,22
335,Default,336,4438428711338760446,0.3,0,0,0,21
336,Default,337,6908054213168585107,0.3,0,0,0,24
337,Default,338,2857523092265440165,0.3,0,0,0,20
338,Default,339,2951810841499329400,0.3,0,0,0,26
339,Default,340,8793527938888835035,0.3,0,0,0,24
340,Default,341,783840407364317466,0.3,0,0,0,17
341,Default,342,1402755388153681568,0.3,0,0,0,19
342,Default,343,5461290070803985105,0.3,0,0,0,21
343,Default,344,1394994547989404794,0.3,0,0,0,17
344,Default,345,83998976389199083,0.3,0,0,0,24
345,Default,346,5395660945651533544,0.3,0,0,0,21
346,Default,347,6876253408710295943,0.3,0,0,0,22
347,Default,348,6676445639835101630,0.3,0,0,0,16
348,Default,349,8183424657516646376,0.3,0,0,0,23
349,Default,350,3397970943769485360,0.3,0,0,0,15
350,Default,351,894664887883132753,0.3,0,0,0,14
351,Default,352,5080299612149205872,0.3,0,0,0,16
352,Default,353,7570445732587557918,0.3,0,0,0,21
353,Default,354,8876818416026276331,0.3,0,0,0,15
354,Default,355,8453005257188707547,0.3,0,0,0,23
355,Default,356,3335629540643272188,0.3,0,0,0,25
356,Default,357,6896542541502137608,0.3,0,0,0,18
357,Default,358,3383112976271184540,0.3,0,0,0,27
358,Default,359,2384949610798576382,0.3,0,0,0,19
359,Default,360,2660774568796395465,0.3,0,0,0,26
360,Default,361,6267823575779454075,0.3,0,0,0,19
361,Default,362,9045482276318448685,0.3,0,0,0,21
362,Default,363,7640947689353538269,0.3,0,0,0,21
363,Default,364,4211582704647802797,0.3,0,0,0,17
364,Default,365,8747425813563319848,0.3,0,0,0,21
365,Default,366,4338773500076769398,0.3,0,0,0,21
366,Default,367,4356508563628700091,0.3,0,0,0,22
367,Default,368,6877405979976606005,0.3,0,0,0,19
368,Default,369,5868869627139952278,0.3,0,0,0,23
369,Default,370,7417904933795255462,0.3,0,0,0,23
370,Default,371,7469267707455079984,0.3,0,0,0,24
371,Default,372,8287352007846521394,0.3,0,0,0,22
372,Default,373,298795903994728547,0.3,0,0,0,19
373,Default,374,7598044594105395359,0.3,0,0,0,17
374,Default,375,8131714127209000737,0.3,0,0,0,18
375,Default,376,1765846582377933533,0.3,0,0,0,28
376,Default,377,795746199340659110,0.3,0,0,0,15
377,Default,378,4768948427716844422,0.3,0,0,0,22
378,Default,379,8880717718159233630,0.3,0,0,0,22
379,Default,380,901827973745846548,0.3,0,0,0,16
380,Default,381,7471383811862040700,0.3,0,0,0,18
381,Default,382,8307667029067960486,0.3,0,0,0,23
382,Default,383,2554314043451572265,0.3,0,0,0,28
383,Default,384,3394789624736400936,0.3,0,0,0,25
384,Default,385,3486044118014063794,0.3,0,0,0,23
385,Default,386,2397362527727213174,0.3,0,0,0,19
386,Default,387,7446856494738467477,0.3,0,0,0,27
387,Default,388,529036900746941573,0.3,0,0,0,22
388,Default,389,505282623227912127,0.3,0,0,0,23
389,Default,390,1640611658997101524,0.3,0,0,0,29
390,Default,391,2893353826965333954,0.3,0,0,0,28
391,Default,392,1714391496714262807,0.3,0,0,0,32
392,Default,393,4683492974190411033,0.3,0,0,0,24
393,Default,394,6990245782476515167,0.3,0,0,0,22
394,Default,395,3534672929422151847,0.3,0,0,0,16
395,Default,396,1524059236969516524,0.3,0,0,0,17
396,Default,397,4273631015814166425,0.3,0,0,0,27
397,Default,398,3878079545687087455,0.3,0,0,0,24
398,Default,399,4333678497737036614,0.3,0,0,0,16
399,Default,400,7132308129641337542,0.3,0,0,0,22
400,Default,401,7168742327385099074,0.4,0,0,0,17
401,Default,402,3773141408812500531,0.4,0,0,0,12
402,Default,403,4067163938419579369,0.4,0,0,0,21
403,Default,404,5534831092189935574,0.4,0,0,0,17
404,Default,405,1676739014518713395,0.4,0,0,0,25
405,Default,406,6998397442983336532,0.4,0,0,0,19
406,Default,407,692639913945215944,0.4,0,0,0,11
407,Default,408,8188393601339644464,0.4,0,0,0,14
408,Default,409,7795766337486466108,0.4,0,0,0,26
409,Default,410,3977284431260492611,0.4,0,0,0,26
410,Default,411,9133260467871541374,0.4,0,0,0,26
411,Default,412,1027962845161364236,0.4,0,0,0,18
412,Default,413,3241983928034194293,0.4,0,0,0,12
413,Default,414,4232995529407187061,0.4,0,0,0,17
414,Default,415,6011453218807672621,0.4,0,0,0,23
415,Default,416,1677484459867257900,0.4,0,0,0,16
416,Default,417,8784737427033094108,0.4,0,0,0,24
417,Default,418,8441743260613899329,0.4,0,0,0,12
418,Default,419,1779779101593573564,0.4,0,0,0,21
419,Default,420,1263543515539325400,0.4,0,0,0,25
420,Default,421,5479574333801534757,0.4,0,0,0,23
421,Default,422,6777813312254223296,0.4,0,0,0,23
422,Default,423,8919379876418918780,0.4,0,0,0,26
423,Default,424,6168649148693544912,0.4,0,0,0,12
424,Default,425,4370052651370317379,0.4,0,0,0,14
425,Default,426,3836747910776505430,0.4,0,0,0,21
426,Default,427,6281706801705565939,0.4,0,0,0,25
427,Default,428,5783223011985677264,0.4,0,0,0,25
428,Default,429,3904557258878379211,0.4,0,0,0,21
429,Default,430,1442647457203415722,0.4,0,0,0,31
430,Default,431,3783048884778980317,0.4,0,0,0,21
431,Default,432,6162647800028724034,0.4,0,0,0,17
432,Default,433,5321117821691863378,0.4,0,0,0,19
433,Default,434,2524101370678377068,0.4,0,0,0,15
434,Default,435,152212654527029341,0.4,0,0,0,28
435,Default,436,3141102148869664256,0.4,0,0,0,23
436,Default,437,7140086408323914651,0.4,0,0,0,15
437,Default,438,7698849271589091750,0.4,0,0,0,17
438,Default,439,9178297051851088194,0.4,0,0,0,12
439,Default,440,7465009972947951675,0.4,0,0,0,19
440,Default,441,1495817531087252349,0.4,0,0,0,23
441,Default,442,6669426913450438903,0.4,0,0,0,20
442,Default,443,1712541570101106479,0.4,0,0,0,23
443,Default,444,5256783602957891944,0.4,0,0,0,22
444,Default,445,731416624744388939,0.4,0,0,0,18
445,Default,446,2715332162144191621,0.4,0,0,0,18
446,Default,447,4083709235150608765,0.4,0,0,0,16
447,Default,448,276394912485625309,0.4,0,0,0,18
448,Default,449,2719708951317759094,0.4,0,0,0,20
449,Default,450,3937368162881273418,0.4,0,0,0,21
450,Default,451,1713310939895211395,0.4,0,0,0,27
451,Default,452,3249809200060569154,0.4,0,0,0,18
452,Default,453,3774783146999763160,0.4,0,0,0,25
453,Default,454,305186685554066185,0.4,0,0,0,11
454,Default,455,3534631590996052699,0.4,0,0,0,26
455,Default,456,7135017812195477506,0.4,0,0,0,18
456,Default,457,5225463471890781788,0.4,0,0,0,20
457,Default,458,2580645634822931826,0.4,0,0,0,23
458,Default,459,6006103778547378018,0.4,0,0,0,17
459,Default,460,7578092911982766113,0.4,0,0,0,12
460,Default,461,9029403597640213401,0.4,0,0,0,35
461,Default,462,3659488014110185266,0.4,0,0,0,16
462,Default,463,6757408280040359140,0.4,0,0,0,21
463,Default,464,2087172491756088142,0.4,0,0,0,22
464,Default,465,714559727753959233,0.4,0,0,0,21
465,Default,466,2074821027240395402,0.4,0,0,0,21
466,Default,467,7697298718534566044,0.4,0,0,0,17
467,Default,468,5799001432982984150,0.4,0,0,0,18
468,Default,469,6312394965163082380,0.4,0,0,0,13
469,Default,470,9155816834691361110,0.4,0,0,0,19
470,Default,471,7437765326167199631,0.4,0,0,0,19
471,Default,472,3536930580857642182,0.4,0,0,0,18
472,Default,473,8126768874659993232,0.4,0,0,0,14
473,Default,474,2937912380677253224,0.4,0,0,0,21
474,Default,475,719306340609568585,0.4,0,0,0,17
475,Default,476,2689132880971764366,0.4,0,0,0,20
476,Default,477,1540062254056442088,0.4,0,0,0,21
477,Default,478,1123584536899669323,0.4,0,0,0,18
478,Default,479,8681504965912492064,0.4,0,0,0,20
479,Default,480,276247003132643271,0.4,0,0,0,13
480,Default,481,1533325827626169702,0.4,0,0,0,12
481,Default,482,539437020211523155,0.4,0,0,0,23
482,Default,483,1111324346890070904,0.4,0,0,0,25
483,Default,484,5807585998857522046,0.4,0,0,0,14
484,Default,485,2965974115254832068,0.4,0,0,0,17
485,Default,486,1993458945624758347,0.4,0,0,0,20
486,Default,487,2411497072106074250,0.4,0,0,0,22
487,Default,488,2964240555797153033,0.4,0,0,0,20
488,Default,489,3137155694048692107,0.4,0,0,0,20
489,Default,490,1302057164789536104,0.4,0,0,0,22
490,Default,491,4060604430461424114,0.4,0,0,0,18
491,Default,492,8314618616503444665,0.4,0,0,0,21
492,Default,493,6575341003983279421,0.4,0,0,0,17
493,Default,494,911279862672422076,0.4,0,0,0,22
494,Default,495,6318667250295885068,0.4,0,0,0,14
495,Default,496,4313670011412374925,0.4,0,0,0,14
496,Default,497,18039190981377393,0.4,0,0,0,21
497,Default,498,1023945132677295531,0.4,0,0,0,22
498,Default,499,3299759527760747664,0.4,0,0,0,21
499,Default,500,4373943270687627249,0.4,0,0,0,13
500,Default,501,5763405613914007106,0.5,0,0,0,19
501,Default,502,3889745244931453638,0.5,0,0,0,22
502,Default,503,6050096894833580706,0.5,0,0,0,15
503,Default,504,5741451703501567705,0.5,0,0,0,20
504,Default,505,7450112249223349618,0.5,0,0,0,20
505,Default,506,6011431000324692302,0.5,0,0,0,18
506,Default,507,2827809483899797141,0.5,0,0,0,20
507,Default,508,1087977712709077387,0.5,0,0,0,8
508,Default,509,1227185104333767548,0.5,0,0,0,14
509,Default,510,5805118442175320948,0.5,0,0,0,19
510,Default,511,1739580838612176726,0.5,0,0,0,15
511,Default,512,6204841366759238745,0.5,0,0,0,16
512,Default,513,309338157100876610,0.5,0,0,0,18
513,Default,514,983795765197535962,0.5,0,0,0,12
514,Default,515,6740873165350746182,0.5,0,0,0,18
