,Scenario,Trial,Seed,Alpha,Beta,Gamma,Drones,Victims
328,GlobalTaskQueueGamma,329,7992132141797357503,0.3,0.3,0.9,20,510
329,GlobalTaskQueueGamma,330,8950338652763572614,0.3,0.3,1.0,20,512
330,GlobalTaskQueueGamma,331,6762208406181912590,0.3,0.4,0.1,19,306
331,GlobalTaskQueueGamma,332,1150955883229694880,0.3,0.4,0.2,19,330
332,GlobalTaskQueueGamma,333,2874219775185638845,0.3,0.4,0.3,23,334
333,GlobalTaskQueueGamma,334,6127809504895660051,0.3,0.4,0.4,18,357
334,GlobalTaskQueueGamma,335,8533785014506584125,0.3,0.4,0.5,15,414
335,GlobalTaskQueueGamma,336,4438428711338760446,0.3,0.4,0.6,20,409
336,GlobalTaskQueueGamma,337,6908054213168585107,0.3,0.4,0.7,22,426
337,GlobalTaskQueueGamma,338,2857523092265440165,0.3,0.4,0.8,16,486
338,GlobalTaskQueueGamma,339,2951810841499329400,0.3,0.4,0.9,24,488
339,GlobalTaskQueueGamma,340,8793527938888835035,0.3,0.4,1.0,26,510
340,GlobalTaskQueueGamma,341,783840407364317466,0.3,0.5,0.1,20,345
341,GlobalTaskQueueGamma,342,1402755388153681568,0.3,0.5,0.2,27,372
342,GlobalTaskQueueGamma,343,5461290070803985105,0.3,0.5,0.3,21,379
343,GlobalTaskQueueGamma,344,1394994547989404794,0.3,0.5,0.4,25,413
344,GlobalTaskQueueGamma,345,83998976389199083,0.3,0.5,0.5,20,454
345,GlobalTaskQueueGamma,346,5395660945651533544,0.3,0.5,0.6,21,443
346,GlobalTaskQueueGamma,347,6876253408710295943,0.3,0.5,0.7,10,451
347,GlobalTaskQueueGamma,348,6676445639835101630,0.3,0.5,0.8,19,451
348,GlobalTaskQueueGamma,349,8183424657516646376,0.3,0.5,0.9,21,460
349,GlobalTaskQueueGamma,350,3397970943769485360,0.3,0.5,1.0,21,515
350,GlobalTaskQueueGamma,351,894664887883132753,0.3,0.6,0.1,23,370
351,GlobalTaskQueueGamma,352,5080299612149205872,0.3,0.6,0.2,19,407
352,GlobalTaskQueueGamma,353,7570445732587557918,0.3,0.6,0.3,22,435
353,GlobalTaskQueueGamma,354,8876818416026276331,0.3,0.6,0.4,18,437
354,GlobalTaskQueueGamma,355,8453005257188707547,0.3,0.6,0.5,17,470
355,GlobalTaskQueueGamma,356,3335629540643272188,0.3,0.6,0.6,20,464
356,GlobalTaskQueueGamma,357,6896542541502137608,0.3,0.6,0.7,22,473
357,GlobalTaskQueueGamma,358,3383112976271184540,0.3,0.6,0.8,22,481
358,GlobalTaskQueueGamma,359,2384949610798576382,0.3,0.6,0.9,23,493
359,GlobalTaskQueueGamma,360,2660774568796395465,0.3,0.6,1.0,16,518
360,GlobalTaskQueueGamma,361,6267823575779454075,0.3,0.7,0.1,23,397
361,GlobalTaskQueueGamma,362,9045482276318448685,0.3,0.7,0.2,20,422
362,GlobalTaskQueueGamma,363,7640947689353538269,0.3,0.7,0.3,20,430
363,GlobalTaskQueueGamma,364,4211582704647802797,0.3,0.7,0.4,20,463
364,GlobalTaskQueueGamma,365,8747425813563319848,0.3,0.7,0.5,17,463
365,GlobalTaskQueueGamma,366,4338773500076769398,0.3,0.7,0.6,21,473
366,GlobalTaskQueueGamma,367,4356508563628700091,0.3,0.7,0.7,17,489
367,GlobalTaskQueueGamma,368,6877405979976606005,0.3,0.7,0.8,18,484
368,GlobalTaskQueueGamma,369,5868869627139952278,0.3,0.7,0.9,24,475
369,GlobalTaskQueueGamma,370,7417904933795255462,0.3,0.7,1.0,22,503
370,GlobalTaskQueueGamma,371,7469267707455079984,0.3,0.8,0.1,16,472
371,GlobalTaskQueueGamma,372,8287352007846521394,0.3,0.8,0.2,20,445
372,GlobalTaskQueueGamma,373,298795903994728547,0.3,0.8,0.3,21,452
373,GlobalTaskQueueGamma,374,7598044594105395359,0.3,0.8,0.4,24,444
374,GlobalTaskQueueGamma,375,8131714127209000737,0.3,0.8,0.5,20,467
375,GlobalTaskQueueGamma,376,1765846582377933533,0.3,0.8,0.6,20,502
376,GlobalTaskQueueGamma,377,795746199340659110,0.3,0.8,0.7,19,493
377,GlobalTaskQueueGamma,378,4768948427716844422,0.3,0.8,0.8,21,496
378,GlobalTaskQueueGamma,379,8880717718159233630,0.3,0.8,0.9,23,507
379,GlobalTaskQueueGamma,380,901827973745846548,0.3,0.8,1.0,17,492
380,GlobalTaskQueueGamma,381,7471383811862040700,0.3,0.9,0.1,23,467
381,GlobalTaskQueueGamma,382,8307667029067960486,0.3,0.9,0.2,24,498
382,GlobalTaskQueueGamma,383,2554314043451572265,0.3,0.9,0.3,24,499
383,GlobalTaskQueueGamma,384,3394789624736400936,0.3,0.9,0.4,23,448
384,GlobalTaskQueueGamma,385,3486044118014063794,0.3,0.9,0.5,22,484
385,GlobalTaskQueueGamma,386,2397362527727213174,0.3,0.9,0.6,17,488
386,GlobalTaskQueueGamma,387,7446856494738467477,0.3,0.9,0.7,22,492
387,GlobalTaskQueueGamma,388,529036900746941573,0.3,0.9,0.8,24,490
388,GlobalTaskQueueGamma,389,505282623227912127,0.3,0.9,0.9,19,501
389,GlobalTaskQueueGamma,390,1640611658997101524,0.3,0.9,1.0,23,507
390,GlobalTaskQueueGamma,391,2893353826965333954,0.3,1.0,0.1,19,499
391,GlobalTaskQueueGamma,392,1714391496714262807,0.3,1.0,0.2,18,487
392,GlobalTaskQueueGamma,393,4683492974190411033,0.3,1.0,0.3,18,500
393,GlobalTaskQueueGamma,394,6990245782476515167,0.3,1.0,0.4,20,503
394,GlobalTaskQueueGamma,395,3534672929422151847,0.3,1.0,0.5,24,502
395,GlobalTaskQueueGamma,396,1524059236969516524,0.3,1.0,0.6,23,493
396,GlobalTaskQueueGamma,397,4273631015814166425,0.3,1.0,0.7,23,505
397,GlobalTaskQueueGamma,398,3878079545687087455,0.3,1.0,0.8,24,529
398,GlobalTaskQueueGamma,399,4333678497737036614,0.3,1.0,0.9,15,484
399,GlobalTaskQueueGamma,400,7132308129641337542,0.3,1.0,1.0,26,494
400,GlobalTaskQueueGamma,401,7168742327385099074,0.4,0.1,0.1,18,143
401,GlobalTaskQueueGamma,402,3773141408812500531,0.4,0.1,0.2,19,199
402,GlobalTaskQueueGamma,403,4067163938419579369,0.4,0.1,0.3,26,246
403,GlobalTaskQueueGamma,404,5534831092189935574,0.4,0.1,0.4,21,307
404,GlobalTaskQueueGamma,405,1676739014518713395,0.4,0.1,0.5,20,344
405,GlobalTaskQueueGamma,406,6998397442983336532,0.4,0.1,0.6,19,371
406,GlobalTaskQueueGamma,407,692639913945215944,0.4,0.1,0.7,23,415
407,GlobalTaskQueueGamma,408,8188393601339644464,0.4,0.1,0.8,18,451
408,GlobalTaskQueueGamma,409,7795766337486466108,0.4,0.1,0.9,21,463
409,GlobalTaskQueueGamma,410,3977284431260492611,0.4,0.1,1.0,18,512
410,GlobalTaskQueueGamma,411,9133260467871541374,0.4,0.2,0.1,25,217
411,GlobalTaskQueueGamma,412,1027962845161364236,0.4,0.2,0.2,23,249
412,GlobalTaskQueueGamma,413,3241983928034194293,0.4,0.2,0.3,21,304
413,GlobalTaskQueueGamma,414,4232995529407187061,0.4,0.2,0.4,25,338
414,GlobalTaskQueueGamma,415,6011453218807672621,0.4,0.2,0.5,24,380
415,GlobalTaskQueueGamma,416,1677484459867257900,0.4,0.2,0.6,22,390
416,GlobalTaskQueueGamma,417,8784737427033094108,0.4,0.2,0.7,19,411
417,GlobalTaskQueueGamma,418,8441743260613899329,0.4,0.2,0.8,23,411
418,GlobalTaskQueueGamma,419,1779779101593573564,0.4,0.2,0.9,23,479
419,GlobalTaskQueueGamma,420,1263543515539325400,0.4,0.2,1.0,16,505
420,GlobalTaskQueueGamma,421,5479574333801534757,0.4,0.3,0.1,17,258
421,GlobalTaskQueueGamma,422,6777813312254223296,0.4,0.3,0.2,19,287
422,GlobalTaskQueueGamma,423,8919379876418918780,0.4,0.3,0.3,20,340
423,GlobalTaskQueueGamma,424,6168649148693544912,0.4,0.3,0.4,17,341
424,GlobalTaskQueueGamma,425,4370052651370317379,0.4,0.3,0.5,23,393
425,GlobalTaskQueueGamma,426,3836747910776505430,0.4,0.3,0.6,20,410
426,GlobalTaskQueueGamma,427,6281706801705565939,0.4,0.3,0.7,21,418
427,GlobalTaskQueueGamma,428,5783223011985677264,0.4,0.3,0.8,24,433
428,GlobalTaskQueueGamma,429,3904557258878379211,0.4,0.3,0.9,24,451
429,GlobalTaskQueueGamma,430,1442647457203415722,0.4,0.3,1.0,20,503
430,GlobalTaskQueueGamma,431,3783048884778980317,0.4,0.4,0.1,22,313
431,GlobalTaskQueueGamma,432,6162647800028724034,0.4,0.4,0.2,20,316
432,GlobalTaskQueueGamma,433,5321117821691863378,0.4,0.4,0.3,21,356
433,GlobalTaskQueueGamma,434,2524101370678377068,0.4,0.4,0.4,21,372
434,GlobalTaskQueueGamma,435,152212654527029341,0.4,0.4,0.5,21,390
435,GlobalTaskQueueGamma,436,3141102148869664256,0.4,0.4,0.6,17,385
436,GlobalTaskQueueGamma,437,7140086408323914651,0.4,0.4,0.7,19,424
437,GlobalTaskQueueGamma,438,7698849271589091750,0.4,0.4,0.8,23,472
438,GlobalTaskQueueGamma,439,9178297051851088194,0.4,0.4,0.9,25,467
439,GlobalTaskQueueGamma,440,7465009972947951675,0.4,0.4,1.0,18,506
440,GlobalTaskQueueGamma,441,1495817531087252349,0.4,0.5,0.1,20,301
441,GlobalTaskQueueGamma,442,6669426913450438903,0.4,0.5,0.2,23,383
442,GlobalTaskQueueGamma,443,1712541570101106479,0.4,0.5,0.3,21,382
443,GlobalTaskQueueGamma,444,5256783602957891944,0.4,0.5,0.4,20,394
444,GlobalTaskQueueGamma,445,731416624744388939,0.4,0.5,0.5,19,406
445,GlobalTaskQueueGamma,446,2715332162144191621,0.4,0.5,0.6,19,449
446,GlobalTaskQueueGamma,447,4083709235150608765,0.4,0.5,0.7,18,436
447,GlobalTaskQueueGamma,448,276394912485625309,0.4,0.5,0.8,19,467
448,GlobalTaskQueueGamma,449,2719708951317759094,0.4,0.5,0.9,19,484
449,GlobalTaskQueueGamma,450,3937368162881273418,0.4,0.5,1.0,22,480
450,GlobalTaskQueueGamma,451,1713310939895211395,0.4,0.6,0.1,21,365
451,GlobalTaskQueueGamma,452,3249809200060569154,0.4,0.6,0.2,22,382
452,GlobalTaskQueueGamma,453,3774783146999763160,0.4,0.6,0.3,18,402
453,GlobalTaskQueueGamma,454,305186685554066185,0.4,0.6,0.4,19,430
454,GlobalTaskQueueGamma,455,3534631590996052699,0.4,0.6,0.5,17,452
455,GlobalTaskQueueGamma,456,7135017812195477506,0.4,0.6,0.6,21,438
456,GlobalTaskQueueGamma,457,5225463471890781788,0.4,0.6,0.7,21,473
457,GlobalTaskQueueGamma,458,2580645634822931826,0.4,0.6,0.8,24,489
458,GlobalTaskQueueGamma,459,6006103778547378018,0.4,0.6,0.9,22,487
459,GlobalTaskQueueGamma,460,7578092911982766113,0.4,0.6,1.0,21,473
460,GlobalTaskQueueGamma,461,9029403597640213401,0.4,0.7,0.1,23,408
461,GlobalTaskQueueGamma,462,3659488014110185266,0.4,0.7,0.2,27,423
462,GlobalTaskQueueGamma,463,6757408280040359140,0.4,0.7,0.3,23,454
463,GlobalTaskQueueGamma,464,2087172491756088142,0.4,0.7,0.4,17,404
464,GlobalTaskQueueGamma,465,714559727753959233,0.4,0.7,0.5,24,454
465,GlobalTaskQueueGamma,466,2074821027240395402,0.4,0.7,0.6,24,445
466,GlobalTaskQueueGamma,467,7697298718534566044,0.4,0.7,0.7,16,451
467,GlobalTaskQueueGamma,468,5799001432982984150,0.4,0.7,0.8,16,507
468,GlobalTaskQueueGamma,469,6312394965163082380,0.4,0.7,0.9,23,487
469,GlobalTaskQueueGamma,470,9155816834691361110,0.4,0.7,1.0,22,480
470,GlobalTaskQueueGamma,471,7437765326167199631,0.4,0.8,0.1,21,435
471,GlobalTaskQueueGamma,472,3536930580857642182,0.4,0.8,0.2,20,468
472,GlobalTaskQueueGamma,473,8126768874659993232,0.4,0.8,0.3,14,445
473,GlobalTaskQueueGamma,474,2937912380677253224,0.4,0.8,0.4,24,476
474,GlobalTaskQueueGamma,475,719306340609568585,0.4,0.8,0.5,22,475
475,GlobalTaskQueueGamma,476,2689132880971764366,0.4,0.8,0.6,21,479
476,GlobalTaskQueueGamma,477,1540062254056442088,0.4,0.8,0.7,21,467
477,GlobalTaskQueueGamma,478,1123584536899669323,0.4,0.8,0.8,20,464
478,GlobalTaskQueueGamma,479,8681504965912492064,0.4,0.8,0.9,20,483
479,GlobalTaskQueueGamma,480,276247003132643271,0.4,0.8,1.0,22,483
480,GlobalTaskQueueGamma,481,1533325827626169702,0.4,0.9,0.1,21,464
481,GlobalTaskQueueGamma,482,539437020211523155,0.4,0.9,0.2,20,466
482,GlobalTaskQueueGamma,483,1111324346890070904,0.4,0.9,0.3,22,466
483,GlobalTaskQueueGamma,484,5807585998857522046,0.4,0.9,0.4,14,503
484,GlobalTaskQueueGamma,485,2965974115254832068,0.4,0.9,0.5,22,502
485,GlobalTaskQueueGamma,486,1993458945624758347,0.4,0.9,0.6,19,497
486,GlobalTaskQueueGamma,487,2411497072106074250,0.4,0.9,0.7,18,475
487,GlobalTaskQueueGamma,488,2964240555797153033,0.4,0.9,0.8,24,478
488,GlobalTaskQueueGamma,489,3137155694048692107,0.4,0.9,0.9,20,469
489,GlobalTaskQueueGamma,490,1302057164789536104,0.4,0.9,1.0,16,496
490,GlobalTaskQueueGamma,491,4060604430461424114,0.4,1.0,0.1,25,515
491,GlobalTaskQueueGamma,492,8314618616503444665,0.4,1.0,0.2,17,493
492,GlobalTaskQueueGamma,493,6575341003983279421,0.4,1.0,0.3,20,487
493,GlobalTaskQueueGamma,494,911279862672422076,0.4,1.0,0.4,21,505
494,GlobalTaskQueueGamma,495,6318667250295885068,0.4,1.0,0.5,22,485
495,GlobalTaskQueueGamma,496,4313670011412374925,0.4,1.0,0.6,21,488
496,GlobalTaskQueueGamma,497,18039190981377393,0.4,1.0,0.7,19,486
497,GlobalTaskQueueGamma,498,1023945132677295531,0.4,1.0,0.8,20,476
498,GlobalTaskQueueGamma,499,3299759527760747664,0.4,1.0,0.9,21,480
499,GlobalTaskQueueGamma,500,4373943270687627249,0.4,1.0,1.0,20,456
500,GlobalTaskQueueGamma,501,5763405613914007106,0.5,0.1,0.1,17,157
501,GlobalTaskQueueGamma,502,3889745244931453638,0.5,0.1,0.2,21,204
502,GlobalTaskQueueGamma,503,6050096894833580706,0.5,0.1,0.3,22,241
503,GlobalTaskQueueGamma,504,5741451703501567705,0.5,0.1,0.4,26,297
504,GlobalTaskQueueGamma,505,7450112249223349618,0.5,0.1,0.5,18,351
505,GlobalTaskQueueGamma,506,6011431000324692302,0.5,0.1,0.6,25,371
506,GlobalTaskQueueGamma,507,2827809483899797141,0.5,0.1,0.7,23,422
507,GlobalTaskQueueGamma,508,1087977712709077387,0.5,0.1,0.8,19,448
508,GlobalTaskQueueGamma,509,1227185104333767548,0.5,0.1,0.9,23,457
509,GlobalTaskQueueGamma,510,5805118442175320948,0.5,0.1,1.0,20,494
510,GlobalTaskQueueGamma,511,1739580838612176726,0.5,0.2,0.1,21,194
511,GlobalTaskQueueGamma,512,6204841366759238745,0.5,0.2,0.2,21,239
512,GlobalTaskQueueGamma,513,309338157100876610,0.5,0.2,0.3,24,271
513,GlobalTaskQueueGamma,514,983795765197535962,0.5,0.2,0.4,19,333
514,GlobalTaskQueueGamma,515,6740873165350746182,0.5,0.2,0.5,17,359
515,GlobalTaskQueueGamma,516,4770044477860752251,0.5,0.2,0.6,21,366
516,GlobalTaskQueueGamma,517,920098089423248594,0.5,0.2,0.7,23,405
517,GlobalTaskQueueGamma,518,1669738455685333672,0.5,0.2,0.8,20,459
518,GlobalTaskQueueGamma,519,8514513098262614428,0.5,0.2,0.9,20,429
519,GlobalTaskQueueGamma,520,9050342733991884296,0.5,0.2,1.0,21,477
520,GlobalTaskQueueGamma,521,487301348903728094,0.5,0.3,0.1,18,258
521,GlobalTaskQueueGamma,522,4387352989573525684,0.5,0.3,0.2,20,262
522,GlobalTaskQueueGamma,523,1282252793048334004,0.5,0.3,0.3,18,338
523,GlobalTaskQueueGamma,524,8077681346583603163,0.5,0.3,0.4,22,358
524,GlobalTaskQueueGamma,525,5936787358142149553,0.5,0.3,0.5,25,366
525,GlobalTaskQueueGamma,526,3275251688458343104,0.5,0.3,0.6,20,407
526,GlobalTaskQueueGamma,527,8887486460361064838,0.5,0.3,0.7,22,417
527,GlobalTaskQueueGamma,528,8814722705038283550,0.5,0.3,0.8,18,436
528,GlobalTaskQueueGamma,529,1839897351906511874,0.5,0.3,0.9,18,464
529,GlobalTaskQueueGamma,530,6865179940940157894,0.5,0.3,1.0,23,477
530,GlobalTaskQueueGamma,531,7807111453132080917,0.5,0.4,0.1,20,311
531,GlobalTaskQueueGamma,532,4900996867603002373,0.5,0.4,0.2,25,314
532,GlobalTaskQueueGamma,533,6716850630412008914,0.5,0.4,0.3,18,360
533,GlobalTaskQueueGamma,534,8369096196190014019,0.5,0.4,0.4,21,378
534,GlobalTaskQueueGamma,535,7196569187063373683,0.5,0.4,0.5,22,407
535,GlobalTaskQueueGamma,536,1598394274126186932,0.5,0.4,0.6,21,395
536,GlobalTaskQueueGamma,537,2453815093186337205,0.5,0.4,0.7,18,415
537,GlobalTaskQueueGamma,538,7982150676267240156,0.5,0.4,0.8,25,414
538,GlobalTaskQueueGamma,539,932124655930051410,0.5,0.4,0.9,21,475
539,GlobalTaskQueueGamma,540,5945167649651713228,0.5,0.4,1.0,25,490
540,GlobalTaskQueueGamma,541,5920607920972817336,0.5,0.5,0.1,22,340
541,GlobalTaskQueueGamma,542,4777471707166570348,0.5,0.5,0.2,24,338
542,GlobalTaskQueueGamma,543,2630937740737282596,0.5,0.5,0.3,23,361
543,GlobalTaskQueueGamma,544,8243049635682621300,0.5,0.5,0.4,21,397
544,GlobalTaskQueueGamma,545,8535774053816436550,0.5,0.5,0.5,23,417
545,GlobalTaskQueueGamma,546,1113457150081371828,0.5,0.5,0.6,23,416
546,GlobalTaskQueueGamma,547,2913478127048314290,0.5,0.5,0.7,23,457
547,GlobalTaskQueueGamma,548,7910275337972161723,0.5,0.5,0.8,25,440
548,GlobalTaskQueueGamma,549,6763124320703233707,0.5,0.5,0.9,20,489
549,GlobalTaskQueueGamma,550,2798799285076644254,0.5,0.5,1.0,23,485
550,GlobalTaskQueueGamma,551,1896433448471139758,0.5,0.6,0.1,20,363
551,GlobalTaskQueueGamma,552,2534666789091907180,0.5,0.6,0.2,20,402
552,GlobalTaskQueueGamma,553,6337802723260537056,0.5,0.6,0.3,23,394
553,GlobalTaskQueueGamma,554,3268756928064071713,0.5,0.6,0.4,19,402
554,GlobalTaskQueueGamma,555,5137699100943506249,0.5,0.6,0.5,20,443
555,GlobalTaskQueueGamma,556,6857313124754169345,0.5,0.6,0.6,16,403
556,GlobalTaskQueueGamma,557,2151888905355223083,0.5,0.6,0.7,20,432
557,GlobalTaskQueueGamma,558,8645266245533576009,0.5,0.6,0.8,22,438
558,GlobalTaskQueueGamma,559,5588012434175262519,0.5,0.6,0.9,20,487
559,GlobalTaskQueueGamma,560,5591893295477063250,0.5,0.6,1.0,22,475
560,GlobalTaskQueueGamma,561,970932226029365442,0.5,0.7,0.1,21,394
561,GlobalTaskQueueGamma,562,8910285106176029359,0.5,0.7,0.2,22,413
562,GlobalTaskQueueGamma,563,8108299892182796049,0.5,0.7,0.3,20,430
563,GlobalTaskQueueGamma,564,1221625574212487980,0.5,0.7,0.4,19,425
564,GlobalTaskQueueGamma,565,9074106545920612077,0.5,0.7,0.5,21,410
565,GlobalTaskQueueGamma,566,7513462127650776910,0.5,0.7,0.6,24,467
566,GlobalTaskQueueGamma,567,7431148497543239,0.5,0.7,0.7,20,453
567,GlobalTaskQueueGamma,568,1916424791036798422,0.5,0.7,0.8,20,464
568,GlobalTaskQueueGamma,569,944124771517525708,0.5,0.7,0.9,14,493
569,GlobalTaskQueueGamma,570,8889606397611801486,0.5,0.7,1.0,26,477
570,GlobalTaskQueueGamma,571,6443114945717048224,0.5,0.8,0.1,23,422
571,GlobalTaskQueueGamma,572,2259601733866530284,0.5,0.8,0.2,23,470
572,GlobalTaskQueueGamma,573,4112403880055844961,0.5,0.8,0.3,22,426
573,GlobalTaskQueueGamma,574,9028704205057603230,0.5,0.8,0.4,17,424
574,GlobalTaskQueueGamma,575,5686606026692511133,0.5,0.8,0.5,20,453
575,GlobalTaskQueueGamma,576,829531388757338651,0.5,0.8,0.6,25,474
576,GlobalTaskQueueGamma,577,2350301842186855050,0.5,0.8,0.7,25,483
577,GlobalTaskQueueGamma,578,6745342842688231816,0.5,0.8,0.8,21,438
578,GlobalTaskQueueGamma,579,3749917642320122235,0.5,0.8,0.9,19,487
579,GlobalTaskQueueGamma,580,632095184110544092,0.5,0.8,1.0,22,492
580,GlobalTaskQueueGamma,581,8733082046001130486,0.5,0.9,0.1,20,480
581,GlobalTaskQueueGamma,582,5355002180076413684,0.5,0.9,0.2,24,464
582,GlobalTaskQueueGamma,583,94333019356615601,0.5,0.9,0.3,22,479
583,GlobalTaskQueueGamma,584,3049648319156430469,0.5,0.9,0.4,19,474
584,GlobalTaskQueueGamma,585,7915114714579713042,0.5,0.9,0.5,20,474
585,GlobalTaskQueueGamma,586,2041060604976736082,0.5,0.9,0.6,22,475
586,GlobalTaskQueueGamma,587,6064356382064319957,0.5,0.9,0.7,17,462
587,GlobalTaskQueueGamma,588,2963250208222147903,0.5,0.9,0.8,18,471
588,GlobalTaskQueueGamma,589,4841094941125352825,0.5,0.9,0.9,23,502
589,GlobalTaskQueueGamma,590,7483396293001962310,0.5,0.9,1.0,21,487
590,GlobalTaskQueueGamma,591,2850962858467493474,0.5,1.0,0.1,22,517
591,GlobalTaskQueueGamma,592,5724560616405254892,0.5,1.0,0.2,17,496
592,GlobalTaskQueueGamma,593,8012500966612224630,0.5,1.0,0.3,19,482
593,GlobalTaskQueueGamma,594,6309126713189416261,0.5,1.0,0.4,20,527
594,GlobalTaskQueueGamma,595,2817579504091261633,0.5,1.0,0.5,23,476
595,GlobalTaskQueueGamma,596,6488461027206612752,0.5,1.0,0.6,22,490
596,GlobalTaskQueueGamma,597,6765002954029350176,0.5,1.0,0.7,21,476
597,GlobalTaskQueueGamma,598,49581216905522695,0.5,1.0,0.8,18,454
598,GlobalTaskQueueGamma,599,2017485230060325732,0.5,1.0,0.9,19,490
599,GlobalTaskQueueGamma,600,623286808129141898,0.5,1.0,1.0,18,486
600,GlobalTaskQueueGamma,601,8099791214547862198,0.6,0.1,0.1,19,136
601,GlobalTaskQueueGamma,602,1963115181965940529,0.6,0.1,0.2,18,207
602,GlobalTaskQueueGamma,603,4817517816964538841,0.6,0.1,0.3,18,249
603,GlobalTaskQueueGamma,604,1423070370769556102,0.6,0.1,0.4,22,290
604,GlobalTaskQueueGamma,605,5528956037947874947,0.6,0.1,0.5,21,340
605,GlobalTaskQueueGamma,606,7931066135710430727,0.6,0.1,0.6,20,352
606,GlobalTaskQueueGamma,607,2835980676443132103,0.6,0.1,0.7,22,405
607,GlobalTaskQueueGamma,608,472492697948427178,0.6,0.1,0.8,20,421
608,GlobalTaskQueueGamma,609,5866685249927864507,0.6,0.1,0.9,22,432
609,GlobalTaskQueueGamma,610,6589110456736234024,0.6,0.1,1.0,20,463
610,GlobalTaskQueueGamma,611,2088002164322602851,0.6,0.2,0.1,25,196
611,GlobalTaskQueueGamma,612,4730762327367449806,0.6,0.2,0.2,18,260
612,GlobalTaskQueueGamma,613,8021471938130846464,0.6,0.2,0.3,20,284
613,GlobalTaskQueueGamma,614,1411629627608514272,0.6,0.2,0.4,20,300
614,GlobalTaskQueueGamma,615,23936463749740445,0.6,0.2,0.5,21,359
615,GlobalTaskQueueGamma,616,1465242427143247481,0.6,0.2,0.6,18,409
616,GlobalTaskQueueGamma,617,3606085308640712022,0.6,0.2,0.7,20,418
617,GlobalTaskQueueGamma,618,2417368727829291987,0.6,0.2,0.8,23,428
618,GlobalTaskQueueGamma,619,6097884037497358612,0.6,0.2,0.9,22,449
619,GlobalTaskQueueGamma,620,8330335526379546317,0.6,0.2,1.0,21,439
620,GlobalTaskQueueGamma,621,6429996079321412460,0.6,0.3,0.1,18,238
621,GlobalTaskQueueGamma,622,1626763909846434203,0.6,0.3,0.2,27,276
622,GlobalTaskQueueGamma,623,9103771334018769130,0.6,0.3,0.3,21,312
623,GlobalTaskQueueGamma,624,5192547427198633554,0.6,0.3,0.4,19,361
624,GlobalTaskQueueGamma,625,3205845627993222523,0.6,0.3,0.5,27,352
625,GlobalTaskQueueGamma,626,4467441493820549337,0.6,0.3,0.6,26,401
626,GlobalTaskQueueGamma,627,7616848944927628814,0.6,0.3,0.7,20,429
627,GlobalTaskQueueGamma,628,1400310827538290264,0.6,0.3,0.8,17,427
628,GlobalTaskQueueGamma,629,4929225179971216040,0.6,0.3,0.9,21,424
629,GlobalTaskQueueGamma,630,8836401016852917573,0.6,0.3,1.0,20,469
630,GlobalTaskQueueGamma,631,8514836089536843905,0.6,0.4,0.1,22,268
631,GlobalTaskQueueGamma,632,2438701975264516057,0.6,0.4,0.2,19,327
632,GlobalTaskQueueGamma,633,560407510736008332,0.6,0.4,0.3,17,349
633,GlobalTaskQueueGamma,634,5334910358058326700,0.6,0.4,0.4,19,370
634,GlobalTaskQueueGamma,635,233593917956950188,0.6,0.4,0.5,16,346
635,GlobalTaskQueueGamma,636,1678353536993667149,0.6,0.4,0.6,16,421
636,GlobalTaskQueueGamma,637,8731188100926145002,0.6,0.4,0.7,26,429
637,GlobalTaskQueueGamma,638,7346484091145971917,0.6,0.4,0.8,19,446
638,GlobalTaskQueueGamma,639,2398915722461185883,0.6,0.4,0.9,21,460
639,GlobalTaskQueueGamma,640,293267500419894717,0.6,0.4,1.0,20,471
640,GlobalTaskQueueGamma,641,8091083229432250692,0.6,0.5,0.1,22,338
641,GlobalTaskQueueGamma,642,694221893882671105,0.6,0.5,0.2,20,313
642,GlobalTaskQueueGamma,643,5689193471355006713,0.6,0.5,0.3,20,353
643,GlobalTaskQueueGamma,644,2105887568356970971,0.6,0.5,0.4,21,416
644,GlobalTaskQueueGamma,645,3245185593728505635,0.6,0.5,0.5,19,363
645,GlobalTaskQueueGamma,646,4089845235223214883,0.6,0.5,0.6,23,423
646,GlobalTaskQueueGamma,647,1145336029688669193,0.6,0.5,0.7,27,438
647,GlobalTaskQueueGamma,648,8586579641315625933,0.6,0.5,0.8,21,447
648,GlobalTaskQueueGamma,649,8483649005192859657,0.6,0.5,0.9,21,449
649,GlobalTaskQueueGamma,650,5012536942259902959,0.6,0.5,1.0,18,503
650,GlobalTaskQueueGamma,651,1736109506461486990,0.6,0.6,0.1,19,361
651,GlobalTaskQueueGamma,652,8082448416444538846,0.6,0.6,0.2,22,368
652,GlobalTaskQueueGamma,653,4096483643094166117,0.6,0.6,0.3,21,414
653,GlobalTaskQueueGamma,654,2839430511644276690,0.6,0.6,0.4,22,436
654,GlobalTaskQueueGamma,655,3483221170408700910,0.6,0.6,0.5,22,410
655,GlobalTaskQueueGamma,656,4845212411583158639,0.6,0.6,0.6,17,440
656,GlobalTaskQueueGamma,657,3476233557434907872,0.6,0.6,0.7,20,417
657,GlobalTaskQueueGamma,658,7364588507606957421,0.6,0.6,0.8,16,436
658,GlobalTaskQueueGamma,659,6537241375024200262,0.6,0.6,0.9,21,482
659,GlobalTaskQueueGamma,660,7750685664704904188,0.6,0.6,1.0,20,453
660,GlobalTaskQueueGamma,661,4819710916715180985,0.6,0.7,0.1,23,385
